Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,598,Papua New Guinea,PNG,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,188890,,,,188890,,128695,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,600,Paraguay,PRY,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,10208,,,,10208,,3375,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,604,Peru,PER,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,3263755,,,,3263755,,1238925,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,39,,,,39,,285,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,14306019,,,,14306019,,3265680,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,616,Poland,POL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,13554,,,,13554,,20412,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,616,Poland,POL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,325218,,,,325218,,137733,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,631923,,,,631923,,270016,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,626,Timor-Leste,TLS,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,226192,,,,226192,,156480,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,634,Qatar,QAT,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,30,,,,30,,52,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,642,Romania,ROU,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,62,,,,62,,329,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,642,Romania,ROU,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,98649,,,,98649,,57637,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,30316,,,,30316,,9937,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,662,Saint Lucia,LCA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,18240,,,,18240,,3840,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1687,,,,1687,,1274,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,3295596,,,,3295596,,1540951,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,686,Senegal,SEN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,107298,,,,107298,,37777,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,690,Seychelles,SYC,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,6615,,,,6615,,3903,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,694,Sierra Leone,SLE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,47724,,,,47724,,13917,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,699,India,IND,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,68520,,,,68520,,44159,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,699,India,IND,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,8899081,,,,8899081,,3204755,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,435691,,,,435691,,545448,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1963842,,,,1963842,,1548470,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,703,Slovakia,SVK,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,3424,,,,3424,,14352,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,703,Slovakia,SVK,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,97078,,,,97078,,29219,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,698369,,,,698369,,313681,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,706,Somalia,SOM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,49922,,,,49922,,11430,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,710,South Africa,ZAF,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,11709331,,,,11709331,,4507243,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,716,Zimbabwe,ZWE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,575381,,,,575381,,223129,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,10649,,,,10649,,20374,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,914995,,,,914995,,610092,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,736,Fmr Sudan,SDN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,5623770,,,,5623770,,1195152,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,740,Suriname,SUR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,108548,,,,108548,,57818,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1799,,,,1799,,12199,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,644862,,,,644862,,304295,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,43,,,,43,,1440,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1245,,,,1245,,2450,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,760,Syria,SYR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,810325,,,,810325,,359295,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,76703,,,,76703,,151534,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1076592,,,,1076592,,1300174,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,768,Togo,TGO,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,188221,,,,188221,,67805,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,772,Tokelau,TKL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,14215,,,,14215,,15523,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,776,Tonga,TON,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,12481,,,,12481,,8139,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,780,Trinidad and Tobago,TTO,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,369480,,,,369480,,137680,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,6736,,,,6736,,2040,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,6123916,,,,6123916,,3873030,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,788,Tunisia,TUN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,517267,,,,517267,,115313,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,104296,,,,104296,,101654,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,6063432,,,,6063432,,1945619,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,800,Uganda,UGA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,159319,,,,159319,,49535,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,804,Ukraine,UKR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,127491,,,,127491,,76428,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,818,Egypt,EGY,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,2117,,,,2117,,2064,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,818,Egypt,EGY,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,4036536,,,,4036536,,1314926,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,17641,,,,17641,,41383,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,2490723,,,,2490723,,1976979,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,834,United Rep. of Tanzania,TZA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,349017,,,,349017,,52789,,,0
H1,2002,2002,2002,4,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,89804,,,,89804,,231756,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,21361311,,,,21361311,,11411456,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,858,Uruguay,URY,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,263163,,,,263163,,132981,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,862,Venezuela,VEN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,289425,,,,289425,,145000,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,882,Samoa,WSM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,182,,,,182,,2112,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,887,Yemen,YEM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,438148,,,,438148,,130032,,,0
H1,2002,2002,2002,4,0,2,Export,360,Indonesia,IDN,894,Zambia,ZMB,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,102888,,,,102888,,46052,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,8226524,,,,8226524,,7167099,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,181689285,,,,181689285,,83948820,,,0
H1,2003,2003,2003,4,0,4,Re-Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,160745,,,,160745,,188692,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,4,Afghanistan,AFG,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,99258,,,,99258,,48654,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,8,Albania,ALB,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,17016,,,,17016,,7022,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,12,Algeria,DZA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,768653,,,,768653,,338582,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,24,Angola,AGO,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1962220,,,,1962220,,747869,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,28,Antigua and Barbuda,ATG,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,13156,,,,13156,,8011,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,203856,,,,203856,,77322,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,3298,,,,3298,,4294,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,3108249,,,,3108249,,1935436,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,40095,,,,40095,,21070,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,44,Bahamas,BHS,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,179,,,,179,,1000,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,48,Bahrain,BHR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,103981,,,,103981,,89482,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,11727044,,,,11727044,,2868423,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,52,Barbados,BRB,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,42328,,,,42328,,22482,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,29289,,,,29289,,49271,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,108935,,,,108935,,98102,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,304822,,,,304822,,157614,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,84,Belize,BLZ,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,8158,,,,8158,,10650,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,6321,,,,6321,,14863,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,8690,,,,8690,,19918,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,757279,,,,757279,,319085,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,73096,,,,73096,,36357,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,120,Cameroon,CMR,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,830972,,,,830972,,155978,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,3183790,,,,3183790,,1585811,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,140,Central African Rep.,CAF,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,15025,,,,15025,,15410,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,4598733,,,,4598733,,1666401,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,4669322,,,,4669322,,1837221,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,3145446,,,,3145446,,2585800,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1640782,,,,1640782,,664594,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,20356,,,,20356,,14804,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,174,Comoros,COM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,24225,,,,24225,,32850,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,178,Congo,COG,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,19288,,,,19288,,9611,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,180,Dem. Rep. of the Congo,COD,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,55237,,,,55237,,19643,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,188,Costa Rica,CRI,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,243893,,,,243893,,106508,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,192,Cuba,CUB,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,68985,,,,68985,,20850,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,196,Cyprus,CYP,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,405223,,,,405223,,157465,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,126215,,,,126215,,370422,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,562173,,,,562173,,234977,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,204,Benin,BEN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,165037,,,,165037,,46132,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,370,,,,370,,1974,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,704794,,,,704794,,272851,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,212,Dominica,DMA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1415,,,,1415,,1497,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,756098,,,,756098,,289390,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,218,Ecuador,ECU,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1113795,,,,1113795,,519607,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,222,El Salvador,SLV,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,48038,,,,48038,,16813,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,231,Ethiopia,ETH,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,166733,,,,166733,,50425,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,232,Eritrea,ERI,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,34913,,,,34913,,14599,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,242,Fiji,FJI,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,134182,,,,134182,,58067,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,246,Finland,FIN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,93620,,,,93620,,57295,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,251,France,FRA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,651165,,,,651165,,707974,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,859838,,,,859838,,547342,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,262,Djibouti,DJI,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,413206,,,,413206,,109558,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,266,Gabon,GAB,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,20626,,,,20626,,8797,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,270,Gambia,GMB,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,27510,,,,27510,,8007,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,33451,,,,33451,,85875,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1917712,,,,1917712,,1096751,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,288,Ghana,GHA,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,1203520,,,,1203520,,259203,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,457062,,,,457062,,278162,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,316,Guam,GUM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,66790,,,,66790,,20383,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,320,Guatemala,GTM,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,451331,,,,451331,,223161,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,324,Guinea,GIN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,165035,,,,165035,,61512,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,328,Guyana,GUY,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,48250,,,,48250,,19027,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,332,Haiti,HTI,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,542434,,,,542434,,216886,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,340,Honduras,HND,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,23500,,,,23500,,6045,,,0
H1,2003,2003,2003,4,0,1,Import,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,611698,,,,611698,,228606,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,320968,,,,320968,,136159,,,0
H1,2003,2003,2003,4,0,2,Export,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,7013,"Glassware for table, kitchen, toilet, decoration",8,Weight in kilograms,42024,,,,42024,,29391,,,0
