Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,5565,,,,5565,,36828,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,316,Guam,GUM,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,31,,,,31,,549,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,16062,,,,16062,,123038,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,514,,,,514,,14226,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,360,Indonesia,IDN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,8956,,,,8956,,61928,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,364,Iran,IRN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,15603,,,,15603,,105678,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,6572,,,,6572,,129108,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,9475,,,,9475,,166280,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,154482,,,,154482,,109570,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,6890,,,,6890,,209602,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,164620,,,,164620,,941002,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,14006,,,,14006,,291352,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,422,Lebanon,LBN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,7463,,,,7463,,73345,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,355162,,,,355162,,161844,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,40179,,,,40179,,467135,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,462,Maldives,MDV,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,5897,,,,5897,,8991,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,480,Mauritius,MUS,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,26,,,,26,,523,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,484,Mexico,MEX,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,2,,,,2,,54,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,11247,,,,11247,,70352,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,2354,,,,2354,,60949,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,512,Oman,OMN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,2314,,,,2314,,15333,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,703,,,,703,,14278,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,34129,,,,34129,,378485,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,540,New Caledonia,NCL,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,300,,,,300,,1388,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,554,New Zealand,NZL,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,6493,,,,6493,,69580,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,598,Papua New Guinea,PNG,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,2758,,,,2758,,15811,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,1915,,,,1915,,7439,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,16079,,,,16079,,181949,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,118,,,,118,,481,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,626,Timor-Leste,TLS,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,28443,,,,28443,,25808,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,634,Qatar,QAT,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,259,,,,259,,1009,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,646,Rwanda,RWA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,20,,,,20,,158,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,1841,,,,1841,,16167,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,2593,,,,2593,,36288,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,686,Senegal,SEN,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,350,,,,350,,234,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,699,India,IND,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,7441,,,,7441,,24696,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,699,India,IND,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,22,,,,22,,388,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,74531,,,,74531,,252551,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,70809,,,,70809,,992661,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,10747,,,,10747,,141288,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,6705,,,,6705,,71025,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,1,,,,1,,50,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,2,,,,2,,10,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,748,Eswatini,SWZ,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,1,,,,1,,42,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,35783,,,,35783,,290356,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,609,,,,609,,5623,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,23381,,,,23381,,403783,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,10766,,,,10766,,86939,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,618,,,,618,,5146,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,768,Togo,TGO,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,30,,,,30,,21,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,1303,,,,1303,,8648,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,60027,,,,60027,,156792,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,31,,,,31,,240,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,3946,,,,3946,,67252,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,80496,,,,80496,,823595,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,20442,,,,20442,,189344,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware.",8,Weight in kilograms,2159817,,,,2159817,,22334894,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,65557311,,115960531,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,466379725,,1165113993,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,8,Albania,ALB,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,263,,2326,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,12,Algeria,DZA,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,211604,,317894,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,16,American Samoa,ASM,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,1747,,14990,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,24,Angola,AGO,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,1278013,,1542680,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,28,Antigua and Barbuda,ATG,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,32992,,103451,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,31,Azerbaijan,AZE,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,954,,2479,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,157753,,492667,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,6629,,69999,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,15254194,,38320653,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,1119,,4731,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,765972,,1586240,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,44,Bahamas,BHS,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,16683,,31127,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,48,Bahrain,BHR,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,221562,,473581,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,6664,,1329,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,51,Armenia,ARM,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,41314,,55451,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,52,Barbados,BRB,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,15563,,68868,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,395635,,755743,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,13390473,,42893972,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,60,Bermuda,BMU,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,3057,,14054,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,68,Bolivia (Plurinational State of),BOL,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,1450,,9981,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,70,Bosnia Herzegovina,BIH,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,1732,,1448,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,2734,,11208,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,528246,,1423893,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,84,Belize,BLZ,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,6532,,8753,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,90,Solomon Isds,SLB,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,8500,,14309,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,92,Br. Virgin Isds,VGB,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,76100,,682890,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,92,Br. Virgin Isds,VGB,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,34430,,150856,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,198061,,393279,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,85006,,219953,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,640,,618,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,414,,6174,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,112,Belarus,BLR,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,45927,,372094,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,891,,7008,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,120,Cameroon,CMR,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,151351,,156497,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,2182,,19361,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,6161856,,18736462,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,132,Cabo Verde,CPV,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,20948,,24584,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,136,Cayman Isds,CYM,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,34437,,47675,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,36,,657,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,211915,,516754,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,249062,,760190,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,48825881,,82151293,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,5069259,,9404080,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,194360,,502271,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,178,Congo,COG,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,57983,,93161,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,180,Dem. Rep. of the Congo,COD,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,599573,,782904,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,184,Cook Isds,COK,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,6276,,36213,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,188,Costa Rica,CRI,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,59181,,178037,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,151784,,327655,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,196,Cyprus,CYP,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,216906,,541662,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,10,,111,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,421041,,1023808,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,204,Benin,BEN,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,116806,,223603,,,0
H3,2011,2011,2011,4,0,1,Import,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,1076362,,1879450,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,1166232,,5319412,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,212,Dominica,DMA,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,14126,,51413,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,532201,,1460541,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,218,Ecuador,ECU,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,18401,,64392,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,222,El Salvador,SLV,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,2722,,11794,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,226,Equatorial Guinea,GNQ,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,36731,,32636,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,231,Ethiopia,ETH,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,278750,,534807,,,0
H3,2011,2011,2011,4,0,2,Export,360,Indonesia,IDN,233,Estonia,EST,,,,,,,,9403,Other furniture and parts thereof.,1,No Quantity,,,,,164777,,826921,,,0
