Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,740,Suriname,SUR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,28496,,,,28496,,20786,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,7,,,,7,,220,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,19810,,,,19810,,20380,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1245,,,,1245,,73545,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,51,,,,51,,213,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,760,Syria,SYR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,4,,,,4,,32,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,760,Syria,SYR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,756532,,,,756532,,498835,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1250643,,,,1250643,,2404098,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,4094892,,,,4094892,,2428760,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,768,Togo,TGO,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,79701,,,,79701,,82150,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,780,Trinidad and Tobago,TTO,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,13635,,,,13635,,15795,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,316900,,,,316900,,423127,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1302636,,,,1302636,,940755,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,788,Tunisia,TUN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,47277,,,,47277,,26979,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,156539,,,,156539,,320571,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,999342,,,,999342,,723031,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,800,Uganda,UGA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,65316,,,,65316,,38003,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,804,Ukraine,UKR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1,,,,1,,100,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,804,Ukraine,UKR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,60121,,,,60121,,47080,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,6372,,,,6372,,22362,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,119646,,,,119646,,208970,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,834,United Rep. of Tanzania,TZA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,117409,,,,117409,,50010,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,88595,,,,88595,,497745,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,3356500,,,,3356500,,3005293,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,858,Uruguay,URY,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,161306,,,,161306,,116303,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,882,Samoa,WSM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,25471,,,,25471,,26141,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,887,Yemen,YEM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1072038,,,,1072038,,767622,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,894,Zambia,ZMB,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,22465,,,,22465,,19971,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,25717470,,,,25717470,,41258248,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,68543853,,,,68543853,,54689853,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,4,Afghanistan,AFG,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1281498,,,,1281498,,1033168,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,8,Albania,ALB,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,60619,,,,60619,,53857,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,12,Algeria,DZA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,50302,,,,50302,,27127,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,24,Angola,AGO,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,18432,,,,18432,,9600,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,623821,,,,623821,,460479,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1392,,,,1392,,39632,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,93312,,,,93312,,123744,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1685,,,,1685,,112769,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1651,,,,1651,,2001,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,44,Bahamas,BHS,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,206,,,,206,,980,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,176110,,,,176110,,224438,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,52,Barbados,BRB,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,3330,,,,3330,,52707,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,13551,,,,13551,,41214,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,9719,,,,9719,,33242,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,70,Bosnia Herzegovina,BIH,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,17330,,,,17330,,13440,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,72,Botswana,BWA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,46941,,,,46941,,34211,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,259428,,,,259428,,314479,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,11280340,,,,11280340,,7848368,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,3468,,,,3468,,369,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,24816,,,,24816,,80167,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,140235,,,,140235,,84162,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1,,,,1,,194,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,989599,,,,989599,,1196210,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,53725,,,,53725,,36447,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,120,Cameroon,CMR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,109218,,,,109218,,77384,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,17,,,,17,,908,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,152434,,,,152434,,147602,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,439,,,,439,,10878,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,718084,,,,718084,,434532,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,361521,,,,361521,,269015,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,22841641,,,,22841641,,31392718,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,179705,,,,179705,,120940,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1486,,,,1486,,5057,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,219,,,,219,,408,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,180,Dem. Rep. of the Congo,COD,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,31536,,,,31536,,21002,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,188,Costa Rica,CRI,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,18652,,,,18652,,9571,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,175,,,,175,,13444,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,231,,,,231,,24,,,0
